seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,decisive_moments,clubs_served,longest_club_tenure,winning,accolades,output,longevity,decisive,loyalty,icon,head_to_head,score_Trophy Cabinet,score_Eye-Test Romantics,score_Stats Purists,score_Loyalty Traditionalists
699971,Defender,Medium,64,89,86,97,20,39,50,589,4,0,60,50,70,False,50,50,22427,0,1,20,80,20,49,100,0,100,50,50,50,34,58,71
699980,Defender,High,64,89,86,94,20,39,50,579,2,0,55,50,70,False,50,50,18038,0,1,20,40,10,43,100,0,100,50,50,34,27,50,63
699981,Forward,Low,64,82,79,93,20,39,167,579,0,0,55,50,70,False,50,50,18264,0,1,20,0,0,43,100,0,100,50,50,19,21,44,56
699982,Forward,Medium,63,86,85,93,20,39,156,585,1,0,59,50,70,False,50,50,20458,0,1,20,20,5,46,100,0,100,50,50,27,24,48,60
699983,Forward,High,64,90,89,93,20,39,194,587,2,0,59,50,70,False,50,50,20981,0,1,20,40,10,47,100,0,100,50,50,35,28,51,64
699976,Midfielder,Low,64,81,78,93,20,39,31,573,3,0,54,50,70,False,50,50,16581,0,1,20,60,15,41,100,0,100,50,50,42,30,52,67
699977,Midfielder,Medium,64,89,83,96,20,39,32,573,3,0,53,50,70,False,50,50,16404,0,1,20,60,15,40,100,0,100,50,50,42,30,51,67
699978,Midfielder,High,64,89,87,93,20,39,23,579,6,0,54,50,70,False,50,50,17102,0,1,20,100,30,41,100,0,100,50,50,58,37,58,74
699979,Defender,Low,64,80,77,92,20,39,43,580,3,0,55,50,70,False,50,50,17392,0,1,20,60,15,42,100,0,100,50,50,42,30,52,67
699988,Defender,Medium,64,84,80,91,20,39,48,588,2,0,62,51,70,False,50,50,21130,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
699989,Defender,High,64,93,90,97,20,39,68,588,4,0,62,51,70,False,50,50,20867,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
699990,Forward,Low,64,82,80,93,20,39,154,592,3,0,66,52,70,False,50,50,23367,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
699991,Forward,Medium,64,87,85,93,20,39,165,592,4,0,66,52,70,False,50,50,23416,0,1,20,80,20,52,100,0,100,50,50,51,34,59,71
699984,Forward,High,64,92,90,95,20,39,182,588,4,0,62,51,70,False,50,50,20659,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
699985,Midfielder,Low,64,81,79,93,20,39,27,589,1,0,62,51,70,False,50,50,21075,0,1,20,20,5,48,100,0,100,50,50,27,25,49,60
699986,Midfielder,Medium,64,87,81,95,20,39,30,586,2,0,63,51,70,False,50,50,19978,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
699987,Midfielder,High,64,89,87,93,20,39,30,586,2,0,63,51,70,False,50,50,20168,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
699996,Defender,Low,64,80,77,93,20,39,47,586,6,0,62,51,70,False,50,50,18511,0,1,20,100,30,46,100,0,100,50,50,59,37,60,75
699997,Defender,Medium,64,86,83,94,20,39,57,588,1,0,63,51,70,False,50,50,19084,0,1,20,20,5,47,100,0,100,50,50,27,25,49,60
699998,Defender,High,64,89,86,93,20,39,65,596,2,0,60,50,70,False,50,50,22374,0,1,20,40,10,48,100,0,100,50,50,35,28,52,64
699999,Forward,Low,64,82,80,93,20,39,167,597,0,0,61,51,70,False,50,50,22789,0,1,20,0,0,49,100,0,100,50,50,19,22,47,57
699992,Forward,Medium,62,89,87,95,20,39,199,590,4,0,65,51,70,False,50,50,22158,0,1,20,80,20,51,100,0,100,50,50,51,34,58,71
699993,Forward,High,64,90,88,93,20,39,191,589,1,0,65,51,70,False,50,50,21556,0,1,20,20,5,50,100,0,100,50,50,27,25,50,61
699994,Midfielder,Low,64,81,78,93,20,39,35,599,4,0,60,50,70,False,50,50,22249,0,1,20,80,20,48,100,0,100,50,50,50,34,57,71
699995,Midfielder,Medium,64,86,84,93,20,39,35,599,2,0,61,51,70,False,50,50,22284,0,1,20,40,10,49,100,0,100,50,50,35,28,52,64
700004,Midfielder,High,64,92,90,96,20,39,23,600,4,0,74,53,70,False,50,50,32332,0,1,20,80,20,63,100,0,100,50,50,52,36,63,72
700005,Defender,Low,64,84,81,97,20,39,45,600,3,0,73,52,70,False,50,50,31810,0,1,20,60,15,63,100,0,100,50,50,44,33,60,69
700006,Defender,Medium,64,87,84,94,20,39,58,600,4,0,64,52,70,False,50,50,26910,0,1,20,80,20,54,100,0,100,50,50,51,35,60,71
700007,Defender,High,64,89,86,93,20,39,58,600,4,0,65,52,70,False,50,50,27437,0,1,20,80,20,55,100,0,100,50,50,51,35,60,72
700000,Forward,Low,64,82,80,93,20,39,155,600,2,0,61,51,70,False,50,50,25515,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
700001,Forward,Medium,64,89,87,96,20,39,200,600,1,0,61,51,70,False,50,50,25002,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
700002,Forward,High,64,92,90,95,20,39,202,600,1,0,73,53,70,False,50,50,30746,0,1,20,20,5,62,100,0,100,50,50,28,27,55,62
700003,Midfielder,Low,64,81,78,93,20,39,22,600,3,0,71,52,70,False,50,50,29923,0,1,20,60,15,60,100,0,100,50,50,44,33,59,69
700012,Midfielder,Medium,64,85,82,92,20,39,37,600,2,0,62,51,70,False,50,50,26441,0,1,20,40,10,53,100,0,100,50,50,35,28,54,64
700013,Midfielder,High,64,92,90,96,20,39,36,600,3,0,63,52,70,False,50,50,26976,0,1,20,60,15,53,100,0,100,50,50,43,31,56,68
700014,Defender,Low,64,80,77,92,20,39,50,600,6,0,59,50,70,False,50,50,27385,0,1,20,100,30,52,100,0,100,50,50,59,38,62,75
700015,Defender,Medium,64,88,85,95,20,39,66,600,2,0,59,50,70,False,50,50,27492,0,1,20,40,10,52,100,0,100,50,50,35,28,53,64
700008,Defender,High,64,90,87,94,20,39,63,600,0,0,63,51,70,False,50,50,25160,0,1,20,0,0,52,100,0,100,50,50,20,22,48,57
700009,Forward,Low,64,81,79,92,20,39,170,600,2,0,62,51,70,False,50,50,24711,0,1,20,40,10,51,100,0,100,50,50,35,28,53,64
700010,Forward,Medium,64,90,88,96,20,39,178,600,3,0,61,51,70,False,50,50,26826,0,1,20,60,15,52,100,0,100,50,50,43,31,56,68
700011,Forward,High,64,91,89,94,20,39,180,600,1,0,59,50,70,False,50,50,26130,0,1,20,20,5,51,100,0,100,50,50,27,25,50,61
700020,Midfielder,Low,64,81,79,93,20,39,40,600,3,0,67,52,70,False,50,50,26785,0,1,20,60,15,55,100,0,100,50,50,43,32,57,68
700021,Midfielder,Medium,64,86,83,93,20,39,30,600,1,0,66,52,70,False,50,50,26201,0,1,20,20,5,54,100,0,100,50,50,28,26,51,61
