seed,position,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep
690737,Forward,67,94,92,96,20,39,211,585,3,0,52,50,70,false,50,50
690738,Midfielder,74,90,88,93,20,39,29,580,2,0,55,50,70,false,50,50
690739,Defender,78,93,87,97,20,39,61,581,1,0,55,50,70,false,50,50
690748,Forward,63,88,87,91,20,39,175,580,1,0,44,50,70,false,50,50
690749,Midfielder,77,93,88,96,20,39,26,582,2,0,44,50,70,false,50,50
690750,Defender,76,92,88,95,20,39,61,573,1,0,44,50,70,false,50,50
690751,Forward,66,92,90,95,20,39,189,574,3,0,45,50,70,false,50,50
690744,Midfielder,73,90,88,93,20,39,36,587,1,0,51,50,70,false,50,50
690745,Defender,78,93,88,97,20,39,58,587,6,0,50,50,70,false,50,50
690746,Forward,64,89,87,92,20,39,176,580,4,0,50,50,70,false,50,50
690747,Midfielder,73,91,89,93,20,39,28,580,3,0,50,50,70,false,50,50
690628,Defender,74,91,87,94,20,39,64,598,4,0,48,50,70,false,50,50
690629,Forward,64,91,90,94,20,39,196,599,1,0,48,50,70,false,50,50
690630,Midfielder,74,90,88,93,20,39,39,591,1,0,49,50,70,false,50,50
690631,Defender,78,93,85,96,20,39,66,591,3,0,49,50,70,false,50,50
690624,Forward,61,89,87,92,20,39,177,600,2,0,47,50,70,false,50,50
690625,Midfielder,72,91,89,94,20,39,44,599,3,0,47,50,70,false,50,50
690626,Defender,75,90,87,94,20,39,55,600,4,0,51,50,70,false,50,50
690627,Forward,62,88,86,91,20,39,189,600,4,0,51,50,70,false,50,50
690636,Midfielder,74,90,87,93,20,39,36,590,3,0,43,50,70,false,50,50
690637,Defender,75,91,88,94,20,39,58,589,2,0,42,50,70,false,50,50
690638,Forward,62,90,88,92,20,39,161,600,3,0,44,50,70,false,50,50
690639,Midfielder,76,92,89,95,20,39,42,599,3,0,45,50,70,false,50,50
690632,Defender,70,90,87,93,20,39,63,597,4,0,44,50,70,false,50,50
690633,Forward,63,88,86,91,20,39,182,596,2,0,44,50,70,false,50,50
690634,Midfielder,74,94,92,96,20,39,32,600,2,0,44,50,70,false,50,50
690635,Defender,72,90,87,94,20,39,69,600,4,0,44,50,70,false,50,50
690644,Forward,63,90,88,93,20,39,175,597,2,0,57,50,70,false,50,50
690645,Midfielder,76,92,90,95,20,39,34,598,1,0,57,50,70,false,50,50
690646,Defender,75,90,87,94,20,39,78,592,5,0,57,50,70,false,50,50
690647,Forward,64,90,88,93,20,39,192,592,2,0,57,50,70,false,50,50
690640,Midfielder,74,91,89,93,20,39,30,599,4,0,59,50,70,false,50,50
690641,Defender,76,92,87,95,20,39,66,599,2,0,59,50,70,false,50,50
690642,Forward,63,91,89,93,20,39,192,598,8,0,59,50,70,false,50,50
690643,Midfielder,72,93,91,96,20,39,40,599,3,0,59,50,70,false,50,50
690652,Defender,76,92,88,95,20,39,71,596,3,0,56,50,70,false,50,50
690653,Forward,66,92,90,95,20,39,196,595,4,0,56,50,70,false,50,50
690654,Midfielder,74,92,90,95,20,39,30,599,1,0,56,50,70,false,50,50
690655,Defender,76,92,89,95,20,39,54,598,1,0,56,50,70,false,50,50
690648,Forward,64,90,88,93,20,39,175,594,2,0,58,50,70,false,50,50
690649,Midfielder,75,94,92,97,20,39,42,596,3,0,58,50,70,false,50,50
690650,Defender,75,90,87,93,20,39,62,600,2,0,58,50,70,false,50,50
690651,Forward,66,91,89,94,20,39,209,600,3,0,58,50,70,false,50,50
690660,Midfielder,74,90,88,93,20,39,23,591,2,0,44,50,70,false,50,50
690661,Defender,71,91,88,95,20,39,51,591,1,0,44,50,70,false,50,50
690662,Forward,64,90,88,92,20,39,171,593,1,0,46,50,70,false,50,50
690663,Midfielder,71,90,88,92,20,39,28,593,2,0,45,50,70,false,50,50
690656,Defender,76,92,89,95,20,39,58,587,1,0,44,50,70,false,50,50
690657,Forward,65,91,89,94,20,39,172,586,2,0,43,50,70,false,50,50
690658,Midfielder,77,94,87,97,20,39,35,593,1,0,46,50,70,false,50,50
690659,Defender,75,89,86,93,20,39,57,591,1,0,46,50,70,false,50,50
690668,Forward,63,94,92,97,20,39,182,589,2,0,43,50,70,false,50,50
690669,Midfielder,74,90,88,93,20,39,33,589,2,0,43,50,70,false,50,50
690670,Defender,76,92,88,95,20,39,55,591,4,0,41,50,70,false,50,50
690671,Forward,65,93,92,96,20,39,167,591,3,0,41,50,70,false,50,50
690664,Midfielder,73,89,83,92,20,39,39,594,2,0,43,50,70,false,50,50
690665,Defender,72,87,85,91,20,39,60,595,1,0,43,50,70,false,50,50
690666,Forward,63,89,87,92,20,39,194,595,3,0,43,50,70,false,50,50
690667,Midfielder,73,91,89,93,20,39,25,594,2,0,43,50,70,false,50,50
690676,Defender,75,92,89,95,20,39,62,599,1,0,54,50,70,false,50,50
690677,Forward,67,94,92,97,20,39,187,598,6,0,54,50,70,false,50,50
690678,Midfielder,70,87,85,90,20,39,37,598,3,0,54,50,70,false,50,50
690679,Defender,74,92,88,95,20,39,72,596,6,0,54,50,70,false,50,50
690672,Forward,63,90,89,93,20,39,189,594,3,0,55,50,70,false,50,50
690673,Midfielder,77,93,91,96,20,39,28,596,0,0,55,50,70,false,50,50
690674,Defender,73,89,87,93,20,39,53,598,3,0,55,50,70,false,50,50
690675,Forward,64,91,89,93,20,39,167,598,1,0,55,50,70,false,50,50
690684,Midfielder,74,91,89,94,20,39,28,599,2,0,54,50,70,false,50,50
690685,Defender,75,91,88,94,20,39,70,599,4,0,54,50,70,false,50,50
690686,Forward,65,90,88,93,20,39,173,600,3,0,53,50,70,false,50,50
690687,Midfielder,74,91,89,93,20,39,41,599,4,0,53,50,70,false,50,50
690680,Defender,72,92,89,95,20,39,44,587,2,0,55,50,70,false,50,50
690681,Forward,65,91,89,93,20,39,174,589,0,0,55,50,70,false,50,50
690682,Midfielder,74,90,88,93,20,39,34,590,1,0,55,50,70,false,50,50
690683,Defender,74,89,86,93,20,39,58,591,3,0,55,50,70,false,50,50
690564,Forward,66,92,90,95,20,39,183,578,0,0,43,50,70,false,50,50
690565,Midfielder,73,88,86,91,20,39,30,577,2,0,43,50,70,false,50,50
690566,Defender,75,90,87,94,20,39,70,576,1,0,43,50,70,false,50,50
690567,Forward,64,90,88,93,20,39,186,575,2,0,43,50,70,false,50,50
690560,Midfielder,74,90,86,93,20,39,35,581,0,0,43,50,70,false,50,50
690561,Defender,76,91,86,94,20,39,51,582,3,0,43,50,70,false,50,50
690562,Forward,62,88,86,91,20,39,144,587,1,0,43,50,70,false,50,50
690563,Midfielder,74,90,88,93,20,39,35,587,1,0,43,50,70,false,50,50
690572,Defender,73,92,89,96,20,39,47,586,1,0,43,50,70,false,50,50
690573,Forward,62,90,88,92,20,39,163,585,3,0,43,50,70,false,50,50
690574,Midfielder,73,89,87,92,20,39,27,591,2,0,43,50,70,false,50,50
690575,Defender,75,92,89,96,20,39,45,589,0,0,43,50,70,false,50,50
690568,Forward,65,91,89,94,20,39,179,582,2,0,43,50,70,false,50,50
690569,Midfielder,74,91,89,94,20,39,34,581,4,0,43,50,70,false,50,50
690570,Defender,75,91,88,94,20,39,48,584,2,0,43,50,70,false,50,50
690571,Forward,63,88,86,91,20,39,147,582,3,0,43,50,70,false,50,50
690580,Midfielder,73,89,87,92,20,39,32,588,4,0,46,50,70,false,50,50
690581,Defender,76,92,88,95,20,39,47,587,1,0,46,50,70,false,50,50
690582,Forward,67,93,91,96,20,39,184,577,5,0,46,50,70,false,50,50
690583,Midfielder,72,90,88,93,20,39,34,575,1,0,46,50,70,false,50,50
690576,Defender,75,90,87,94,20,39,47,567,2,0,46,50,70,false,50,50
690577,Forward,64,91,89,93,20,39,158,567,3,0,47,50,70,false,50,50
690578,Midfielder,77,94,89,97,20,39,30,581,3,0,46,50,70,false,50,50
690579,Defender,75,90,87,94,20,39,48,580,3,0,47,50,70,false,50,50
690588,Forward,64,92,90,95,20,39,173,580,4,0,46,50,70,false,50,50
690589,Midfielder,74,89,85,92,20,39,22,581,5,0,46,50,70,false,50,50
690590,Defender,69,88,85,92,20,39,54,574,1,0,46,50,70,false,50,50
690591,Forward,67,94,92,97,20,39,158,574,3,0,46,50,70,false,50,50
690584,Midfielder,73,90,88,93,20,39,27,578,0,0,47,50,70,false,50,50
690585,Defender,76,91,88,94,20,39,66,578,1,0,47,50,70,false,50,50
690586,Forward,64,91,89,93,20,39,153,584,2,0,47,50,70,false,50,50
690587,Midfielder,74,91,89,94,20,39,35,585,1,0,47,50,70,false,50,50
690596,Defender,75,89,87,93,20,39,48,591,2,0,48,50,70,false,50,50
690597,Forward,63,90,88,93,20,39,170,590,4,0,47,50,70,false,50,50
690598,Midfielder,74,90,85,93,20,39,41,587,3,0,46,50,70,false,50,50
690599,Defender,76,91,88,95,20,39,69,587,1,0,47,50,70,false,50,50
690592,Forward,67,94,92,97,20,39,170,584,3,0,47,50,70,false,50,50
690593,Midfielder,72,89,87,92,20,39,26,585,3,0,47,50,70,false,50,50
690594,Defender,72,93,90,97,20,39,49,590,1,0,48,50,70,false,50,50
690595,Forward,64,90,88,93,20,39,178,590,2,0,48,50,70,false,50,50
690604,Midfielder,71,88,86,91,20,39,27,579,6,0,47,50,70,false,50,50
690605,Defender,73,87,84,90,20,39,55,582,2,0,47,50,70,false,50,50
690606,Forward,64,90,88,93,20,39,187,585,2,0,47,50,70,false,50,50
690607,Midfielder,76,94,92,97,20,39,40,586,2,0,47,50,70,false,50,50
690600,Defender,73,89,87,93,20,39,68,585,1,0,47,50,70,false,50,50
690601,Forward,63,89,87,92,20,39,178,585,2,0,48,50,70,false,50,50
690602,Midfielder,76,92,89,95,20,39,27,589,2,0,47,50,70,false,50,50
690603,Defender,75,90,87,93,20,39,62,589,3,0,48,50,70,false,50,50
690612,Forward,64,91,89,94,20,39,163,594,2,0,50,50,70,false,50,50
690613,Midfielder,71,87,85,90,20,39,32,594,4,0,51,50,70,false,50,50
690614,Defender,76,92,89,95,20,39,73,590,1,0,50,50,70,false,50,50
690615,Forward,64,91,89,94,20,39,174,589,4,0,50,50,70,false,50,50
690608,Midfielder,75,91,88,93,20,39,28,587,1,0,50,50,70,false,50,50
690609,Defender,76,92,88,95,20,39,72,588,1,0,51,50,70,false,50,50
690610,Forward,65,91,90,94,20,39,183,590,2,0,50,50,70,false,50,50
690611,Midfielder,76,93,84,95,20,39,32,590,6,0,51,50,70,false,50,50
690620,Defender,76,92,84,95,20,39,61,593,3,0,51,50,70,false,50,50
690621,Forward,64,91,89,93,20,39,184,593,2,0,51,50,70,false,50,50
690622,Midfielder,75,94,92,97,20,39,29,590,1,0,50,50,70,false,50,50
690623,Defender,77,93,88,96,20,39,69,589,2,0,50,50,70,false,50,50
690616,Forward,66,93,92,96,20,39,177,579,3,0,51,50,70,false,50,50
690617,Midfielder,76,92,85,95,20,39,29,580,4,0,51,50,70,false,50,50
690618,Defender,75,91,88,95,20,39,62,582,3,0,51,50,70,false,50,50
690619,Forward,64,89,87,92,20,39,175,580,1,0,51,50,70,false,50,50
690500,Midfielder,73,89,84,92,20,39,37,600,2,0,61,51,70,false,50,50
690501,Defender,75,91,88,94,20,39,61,600,5,0,59,50,70,false,50,50
690502,Forward,65,90,88,93,20,39,192,600,4,0,54,50,70,false,50,50
690503,Midfielder,75,91,87,93,20,39,32,600,2,0,54,50,70,false,50,50
690496,Defender,75,91,88,94,20,39,63,600,3,0,55,50,70,false,50,50
690497,Forward,64,89,87,92,20,39,168,600,4,0,58,50,70,false,50,50
690498,Midfielder,73,90,88,93,20,39,33,600,1,0,51,50,70,false,50,50
690499,Defender,76,91,86,94,20,39,65,600,0,0,51,50,70,false,50,50
690508,Forward,63,89,87,92,20,39,155,600,1,0,59,50,70,false,50,50
690509,Midfielder,75,91,88,93,20,39,36,600,1,0,58,50,70,false,50,50
690510,Defender,75,93,90,97,20,39,59,600,4,0,61,52,70,false,50,50
690511,Forward,67,93,91,96,20,39,195,600,2,0,61,52,70,false,50,50
690504,Midfielder,74,90,88,93,20,39,42,600,3,0,62,51,70,false,50,50
690505,Defender,75,90,86,94,20,39,60,600,0,0,63,52,70,false,50,50
690506,Forward,65,91,89,94,20,39,163,600,2,0,54,50,70,false,50,50
690507,Midfielder,74,90,87,93,20,39,28,600,0,0,54,50,70,false,50,50
690516,Defender,74,89,86,92,20,39,60,600,2,0,61,51,70,false,50,50
690517,Forward,64,90,88,93,20,39,182,600,5,0,58,50,70,false,50,50
690518,Midfielder,73,92,90,95,20,39,34,600,2,0,51,50,70,false,50,50
690519,Defender,74,89,86,93,20,39,70,600,3,0,50,50,70,false,50,50
690512,Forward,64,90,88,93,20,39,184,600,2,0,49,50,70,false,50,50
690513,Midfielder,75,91,88,93,20,39,34,600,4,0,51,50,70,false,50,50
690514,Defender,74,89,87,93,20,39,59,600,3,0,52,50,70,false,50,50
690515,Forward,67,94,92,97,20,39,192,600,2,0,51,50,70,false,50,50
690524,Midfielder,72,91,89,94,20,39,37,600,5,0,53,50,70,false,50,50
690525,Defender,77,92,88,95,20,39,76,600,3,0,54,50,70,false,50,50
690526,Forward,62,91,90,94,20,39,172,600,0,0,52,50,70,false,50,50
690527,Midfielder,72,92,90,94,20,39,34,600,1,0,51,50,70,false,50,50
690520,Defender,72,91,88,95,20,39,58,600,2,0,58,50,70,false,50,50
690521,Forward,66,92,90,94,20,39,176,600,4,0,58,50,70,false,50,50
690522,Midfielder,75,91,88,94,20,39,34,600,4,0,58,50,70,false,50,50
690523,Defender,74,90,87,93,20,39,64,600,2,0,57,50,70,false,50,50
690532,Forward,67,94,91,96,20,39,183,580,0,0,49,50,70,false,50,50
690533,Midfielder,75,90,86,93,20,39,30,581,5,0,49,50,70,false,50,50
690534,Defender,73,90,87,94,20,39,49,586,2,0,50,50,70,false,50,50
690535,Forward,64,91,90,94,20,39,168,586,0,0,50,50,70,false,50,50
690528,Midfielder,77,94,85,97,20,39,33,576,4,0,49,50,70,false,50,50
690529,Defender,78,93,90,97,20,39,78,577,1,0,50,50,70,false,50,50
690530,Forward,63,88,86,91,20,39,167,580,1,0,50,50,70,false,50,50
690531,Midfielder,73,94,92,96,20,39,33,579,3,0,50,50,70,false,50,50
690540,Defender,76,92,89,95,20,39,54,573,0,0,50,50,70,false,50,50
690541,Forward,65,90,88,93,20,39,168,572,1,0,51,50,70,false,50,50
690542,Midfielder,77,93,90,96,20,39,47,577,2,0,50,50,70,false,50,50
690543,Defender,75,93,90,96,20,39,56,577,0,0,50,50,70,false,50,50
690536,Forward,64,90,88,93,20,39,179,578,5,0,51,50,70,false,50,50
690537,Midfielder,75,91,87,94,20,39,29,581,1,0,51,50,70,false,50,50
690538,Defender,72,91,88,95,20,39,54,575,2,0,50,50,70,false,50,50
690539,Forward,61,88,86,91,20,39,137,575,2,0,50,50,70,false,50,50
690548,Midfielder,74,91,89,94,20,39,28,589,5,0,48,50,70,false,50,50
690549,Defender,75,91,88,94,20,39,44,589,4,0,48,50,70,false,50,50
690550,Forward,67,93,91,96,20,39,173,584,1,0,47,50,70,false,50,50
690551,Midfielder,72,92,90,95,20,39,38,584,1,0,46,50,70,false,50,50
690544,Defender,74,91,88,94,20,39,54,577,3,0,46,50,70,false,50,50
690545,Forward,65,91,89,93,20,39,160,579,1,0,46,50,70,false,50,50
690546,Midfielder,75,91,89,94,20,39,36,582,1,0,46,50,70,false,50,50
690547,Defender,73,92,89,95,20,39,52,583,4,0,46,50,70,false,50,50
690556,Forward,64,90,88,93,20,39,170,569,1,0,46,50,70,false,50,50
690557,Midfielder,73,89,87,92,20,39,32,569,3,0,46,50,70,false,50,50
690558,Defender,71,92,89,96,20,39,71,583,2,0,48,50,70,false,50,50
690559,Forward,61,91,89,94,20,39,165,582,1,0,48,50,70,false,50,50
690552,Midfielder,72,89,87,91,20,39,22,582,3,0,46,50,70,false,50,50
690553,Defender,77,92,88,96,20,39,50,582,3,0,48,50,70,false,50,50
690554,Forward,66,92,90,95,20,39,192,579,4,0,49,50,70,false,50,50
690555,Midfielder,71,87,85,90,20,39,24,581,1,0,50,50,70,false,50,50
690436,Defender,74,91,88,94,20,39,66,583,2,0,50,50,70,false,50,50
690437,Forward,64,90,88,92,20,39,171,582,3,0,50,50,70,false,50,50
690438,Midfielder,72,87,82,90,20,39,44,578,2,0,51,50,70,false,50,50
690439,Defender,74,89,86,93,20,39,64,578,3,0,51,50,70,false,50,50
690432,Forward,65,91,90,94,20,39,181,582,2,0,51,50,70,false,50,50
690433,Midfielder,74,90,88,93,20,39,38,582,4,0,51,50,70,false,50,50
690434,Defender,75,90,87,93,20,39,60,572,2,0,50,50,70,false,50,50
690435,Forward,64,89,87,92,20,39,181,572,2,0,50,50,70,false,50,50
690444,Midfielder,74,92,90,95,20,39,51,585,2,0,51,50,70,false,50,50
690445,Defender,73,89,86,93,20,39,51,587,2,0,51,50,70,false,50,50
690446,Forward,62,87,85,90,20,39,173,589,1,0,52,50,70,false,50,50
690447,Midfielder,77,93,85,96,20,39,27,591,1,0,52,50,70,false,50,50
690440,Defender,76,92,88,95,20,39,70,575,2,0,50,50,70,false,50,50
690441,Forward,63,88,86,91,20,39,158,576,1,0,50,50,70,false,50,50
690442,Midfielder,74,93,91,96,20,39,34,586,0,0,50,50,70,false,50,50
690443,Defender,69,92,89,95,20,39,41,586,4,0,50,50,70,false,50,50
690452,Forward,66,92,90,95,20,39,186,579,2,0,51,50,70,false,50,50
690453,Midfielder,75,94,92,96,20,39,30,579,2,0,51,50,70,false,50,50
690454,Defender,76,91,86,94,20,39,79,576,2,0,51,50,70,false,50,50
690455,Forward,64,90,88,93,20,39,180,576,4,0,50,50,70,false,50,50
690448,Midfielder,71,93,91,96,20,39,42,581,4,0,50,50,70,false,50,50
690449,Defender,75,90,87,94,20,39,61,581,1,0,50,50,70,false,50,50
690450,Forward,67,94,92,97,20,39,174,578,2,0,51,50,70,false,50,50
690451,Midfielder,73,91,89,94,20,39,35,577,1,0,50,50,70,false,50,50
690460,Defender,74,90,87,94,20,39,60,581,2,0,51,50,70,false,50,50
690461,Forward,64,90,88,93,20,39,180,582,4,0,51,50,70,false,50,50
690462,Midfielder,75,91,88,94,20,39,36,581,3,0,52,50,70,false,50,50
690463,Defender,75,91,88,94,20,39,55,583,1,0,51,50,70,false,50,50
690456,Forward,64,91,89,93,20,39,202,589,4,0,51,50,70,false,50,50
690457,Midfielder,73,90,88,93,20,39,25,589,3,0,51,50,70,false,50,50
690458,Defender,77,94,91,97,20,39,55,584,2,0,51,50,70,false,50,50
690459,Forward,66,92,90,95,20,39,164,583,2,0,51,50,70,false,50,50
690468,Midfielder,74,91,89,94,20,39,23,590,3,0,49,50,70,false,50,50
690469,Defender,75,90,86,94,20,39,65,590,1,0,49,50,70,false,50,50
690470,Forward,65,91,89,94,20,39,189,580,3,0,49,50,70,false,50,50
690471,Midfielder,75,91,86,94,20,39,46,580,3,0,49,50,70,false,50,50
690464,Defender,76,92,87,95,20,39,53,590,1,0,49,50,70,false,50,50
690465,Forward,63,90,88,93,20,39,167,590,1,0,49,50,70,false,50,50
690466,Midfielder,73,92,90,95,20,39,36,575,1,0,49,50,70,false,50,50
690467,Defender,76,92,87,95,20,39,54,576,2,0,49,50,70,false,50,50
690476,Forward,66,92,90,95,20,39,190,576,4,0,51,50,70,false,50,50
690477,Midfielder,73,92,90,95,20,39,34,576,2,0,50,50,70,false,50,50
690478,Defender,75,90,87,94,20,39,58,580,1,0,51,50,70,false,50,50
690479,Forward,66,92,90,95,20,39,183,582,3,0,50,50,70,false,50,50
690472,Midfielder,76,92,88,95,20,39,33,583,0,0,50,50,70,false,50,50
690473,Defender,72,90,87,93,20,39,51,582,2,0,50,50,70,false,50,50
690474,Forward,65,91,89,94,20,39,173,577,4,0,50,50,70,false,50,50
690475,Midfielder,74,91,89,93,20,39,35,578,0,0,50,50,70,false,50,50
690484,Defender,76,91,87,95,20,39,56,599,2,0,48,50,70,false,50,50
690485,Forward,64,90,88,93,20,39,180,599,3,0,48,50,70,false,50,50
690486,Midfielder,74,90,86,92,20,39,30,578,2,0,47,50,70,false,50,50
690487,Defender,73,89,86,93,20,39,63,578,0,0,47,50,70,false,50,50
690480,Forward,65,91,89,94,20,39,176,571,2,0,47,50,70,false,50,50
690481,Midfielder,75,91,89,94,20,39,36,575,4,0,47,50,70,false,50,50
690482,Defender,76,93,90,97,20,39,57,578,3,0,47,50,70,false,50,50
690483,Forward,66,91,89,94,20,39,191,578,1,0,47,50,70,false,50,50
690492,Midfielder,76,92,87,95,20,39,40,576,0,0,48,50,70,false,50,50
690493,Defender,75,90,87,93,20,39,54,577,3,0,48,50,70,false,50,50
690494,Forward,64,90,88,93,20,39,173,583,1,0,49,50,70,false,50,50
690495,Midfielder,74,90,87,93,20,39,22,584,1,0,49,50,70,false,50,50
690488,Defender,73,91,89,95,20,39,57,581,1,0,48,50,70,false,50,50
690489,Forward,66,92,90,95,20,39,191,579,1,0,48,50,70,false,50,50
690490,Midfielder,74,91,89,94,20,39,30,580,0,0,49,50,70,false,50,50
690491,Defender,74,90,87,94,20,39,76,578,3,0,49,50,70,false,50,50
690372,Forward,64,90,88,93,20,39,169,592,2,0,41,50,70,false,50,50
690373,Midfielder,74,90,84,92,20,39,30,592,0,0,41,50,70,false,50,50
690374,Defender,76,91,87,94,20,39,60,588,4,0,40,50,70,false,50,50
690375,Forward,65,91,89,94,20,39,197,589,1,0,40,50,70,false,50,50
690368,Midfielder,75,92,90,94,20,39,39,586,3,0,40,50,70,false,50,50
690369,Defender,74,89,86,93,20,39,68,585,2,0,40,50,70,false,50,50
690370,Forward,63,92,90,94,20,39,179,586,2,0,41,50,70,false,50,50
690371,Midfielder,71,88,86,91,20,39,33,586,3,0,42,50,70,false,50,50
690380,Defender,74,89,87,93,20,39,58,594,2,0,41,50,70,false,50,50
690381,Forward,64,90,88,93,20,39,159,593,2,0,41,50,70,false,50,50
690382,Midfielder,73,91,89,93,20,39,37,588,2,0,40,50,70,false,50,50
690383,Defender,78,93,85,97,20,39,63,587,5,0,40,50,70,false,50,50
690376,Forward,66,92,90,95,20,39,176,594,3,0,40,50,70,false,50,50
690377,Midfielder,75,91,88,93,20,39,41,593,5,0,40,50,70,false,50,50
690378,Defender,74,88,83,92,20,39,55,579,4,0,39,50,70,false,50,50
690379,Forward,65,93,91,96,20,39,208,578,2,0,39,50,70,false,50,50
690388,Midfielder,74,91,89,94,20,39,30,589,3,0,43,50,70,false,50,50
690389,Defender,78,93,90,96,20,39,58,588,2,0,43,50,70,false,50,50
690390,Forward,64,90,88,92,20,39,162,598,0,0,43,50,70,false,50,50
690391,Midfielder,75,91,87,94,20,39,46,599,2,0,43,50,70,false,50,50
690384,Defender,76,93,90,97,20,39,59,587,0,0,44,50,70,false,50,50
690385,Forward,64,90,88,93,20,39,175,586,3,0,44,50,70,false,50,50
690386,Midfielder,73,89,86,92,20,39,41,590,2,0,43,50,70,false,50,50
690387,Defender,75,93,90,96,20,39,67,590,1,0,43,50,70,false,50,50
690396,Forward,65,91,89,94,20,39,182,587,1,0,45,50,70,false,50,50
690397,Midfielder,74,91,89,94,20,39,25,587,1,0,45,50,70,false,50,50
690398,Defender,73,89,86,93,20,39,49,585,3,0,44,50,70,false,50,50
690399,Forward,64,89,87,92,20,39,173,585,3,0,44,50,70,false,50,50
690392,Midfielder,73,88,86,91,20,39,32,593,2,0,44,50,70,false,50,50
690393,Defender,75,90,87,94,20,39,48,592,2,0,44,50,70,false,50,50
690394,Forward,64,89,87,92,20,39,190,581,5,0,44,50,70,false,50,50
690395,Midfielder,73,88,85,91,20,39,38,581,2,0,43,50,70,false,50,50
690404,Defender,72,90,86,93,20,39,59,600,0,0,54,50,70,false,50,50
690405,Forward,61,87,86,90,20,39,159,600,4,0,54,50,70,false,50,50
690406,Midfielder,72,90,88,93,20,39,25,600,1,0,53,50,70,false,50,50
690407,Defender,72,90,87,94,20,39,52,600,4,0,54,50,70,false,50,50
690400,Forward,67,94,92,97,20,39,205,600,2,0,50,50,70,false,50,50
690401,Midfielder,72,89,87,92,20,39,23,600,2,0,50,50,70,false,50,50
690402,Defender,77,93,89,96,20,39,57,600,3,0,51,50,70,false,50,50
690403,Forward,64,91,89,94,20,39,193,600,4,0,51,50,70,false,50,50
690412,Midfielder,74,90,88,93,20,39,27,600,2,0,54,50,70,false,50,50
690413,Defender,74,89,87,93,20,39,44,600,1,0,55,50,70,false,50,50
690414,Forward,64,91,89,93,20,39,152,600,1,0,48,50,70,false,50,50
690415,Midfielder,76,92,85,95,20,39,39,600,2,0,49,50,70,false,50,50
690408,Defender,74,89,87,93,20,39,56,600,2,0,50,50,70,false,50,50
690409,Forward,65,90,88,93,20,39,187,600,2,0,50,50,70,false,50,50
690410,Midfielder,73,90,88,93,20,39,41,600,1,0,51,50,70,false,50,50
690411,Defender,77,93,90,97,20,39,68,600,2,0,50,50,70,false,50,50
690420,Forward,63,88,86,91,20,39,186,600,2,0,46,50,70,false,50,50
690421,Midfielder,73,90,88,93,20,39,43,600,2,0,46,50,70,false,50,50
690422,Defender,72,89,85,92,20,39,47,600,0,0,51,50,70,false,50,50
690423,Forward,64,90,88,92,20,39,168,600,6,0,51,50,70,false,50,50
690416,Midfielder,73,89,87,92,20,39,42,600,1,0,49,50,70,false,50,50
690417,Defender,73,92,90,96,20,39,51,600,3,0,48,50,70,false,50,50
690418,Forward,63,91,90,94,20,39,190,600,3,0,53,50,70,false,50,50
690419,Midfielder,73,90,88,93,20,39,28,600,3,0,53,50,70,false,50,50
690428,Defender,76,92,86,95,20,39,63,600,0,0,48,50,70,false,50,50
690429,Forward,64,90,88,93,20,39,188,600,2,0,48,50,70,false,50,50
