seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum,scouted_avg,offer_seasons,offers_total,offers_wage_avg,offers_wage_max
690814,Midfielder,Medium,64,85,82,92,20,39,18,577,1,0,43,50,70,false,50,50,15558,99,10,17,225,294
690815,Midfielder,High,64,92,91,96,20,39,27,579,2,0,43,50,70,false,50,50,15882,99,12,21,231,305
690808,Defender,Low,64,81,77,94,20,39,38,592,1,0,51,50,70,false,50,50,20515,99,9,13,213,292
690809,Defender,Medium,64,85,82,93,20,39,56,592,3,0,52,50,70,false,50,50,20649,99,10,13,195,266
690810,Defender,High,64,90,87,94,20,39,60,581,5,0,47,50,70,false,50,50,16611,99,14,20,236,316
690811,Forward,Low,64,85,82,96,20,39,172,581,8,0,47,50,70,false,50,50,16731,99,7,9,253,300
690692,Forward,Medium,63,84,83,91,20,39,141,599,3,0,49,50,70,false,50,50,18796,99,12,15,211,293
690693,Forward,High,64,89,87,92,20,39,175,600,6,0,49,50,70,false,50,50,18717,99,12,19,212,299
690694,Midfielder,Low,64,82,80,94,20,39,28,600,2,0,50,50,70,false,50,50,18977,99,10,15,202,289
690695,Midfielder,Medium,64,89,88,97,20,39,29,600,2,0,50,50,70,false,50,50,18524,99,10,15,218,302
690688,Midfielder,High,64,89,88,93,20,39,33,599,5,0,48,50,70,false,50,50,15750,99,13,20,225,299
690689,Defender,Low,64,83,80,96,20,39,53,599,2,0,48,50,70,false,50,50,15532,99,9,10,226,290
690690,Defender,Medium,64,88,82,96,20,39,66,598,2,0,48,50,70,false,50,50,17755,99,10,17,242,307
690691,Defender,High,64,89,87,94,20,39,52,598,3,0,48,50,70,false,50,50,17508,99,12,18,205,280
690700,Forward,Low,64,82,80,93,20,39,159,598,5,0,50,50,70,false,50,50,18722,99,7,11,204,281
690701,Forward,Medium,63,87,85,93,20,39,159,598,4,0,51,50,70,false,50,50,19245,99,10,15,225,290
690702,Forward,High,62,89,87,92,20,39,176,596,1,0,49,50,70,false,50,50,16553,99,11,16,191,279
690703,Midfielder,Low,64,80,76,92,20,39,15,596,4,0,49,50,70,false,50,50,16372,99,9,10,213,272
690696,Midfielder,Medium,64,88,85,95,20,39,27,600,6,0,46,50,70,false,50,50,18839,99,8,11,213,277
690697,Midfielder,High,64,89,88,93,20,39,36,600,3,0,46,50,70,false,50,50,18938,99,10,17,205,286
690698,Defender,Low,64,80,76,93,20,39,47,600,4,0,46,50,70,false,50,50,16560,99,10,17,209,284
690699,Defender,Medium,64,85,82,93,20,39,55,600,4,0,46,50,70,false,50,50,17048,99,10,14,231,295
690708,Defender,High,64,92,85,96,20,39,54,600,3,0,53,50,70,false,50,50,19893,99,7,10,211,296
690709,Forward,Low,64,85,82,97,20,39,182,600,4,0,53,50,70,false,50,50,19794,99,10,14,185,260
690710,Forward,Medium,63,86,85,93,20,39,149,600,1,0,53,50,70,false,50,50,20850,99,10,14,235,298
690711,Forward,High,64,91,89,94,20,39,183,599,3,0,53,50,70,false,50,50,20067,99,9,14,192,284
690704,Midfielder,Low,64,83,77,96,20,39,35,597,3,0,50,50,70,false,50,50,17963,99,12,19,210,298
690705,Midfielder,Medium,64,86,84,93,20,39,32,598,5,0,50,50,70,false,50,50,17737,99,7,12,223,293
690706,Midfielder,High,64,89,85,93,20,39,34,594,3,0,50,50,70,false,50,50,17561,99,12,16,229,291
690707,Defender,Low,64,83,80,97,20,39,52,594,3,0,50,50,70,false,50,50,16983,99,13,22,212,303
690716,Defender,Medium,64,88,85,95,20,39,55,600,2,0,53,50,70,false,50,50,23258,99,11,17,214,313
690717,Defender,High,64,90,86,94,20,39,74,600,4,0,53,50,70,false,50,50,23932,99,13,18,204,276
690718,Forward,Low,64,82,80,93,20,39,162,600,4,0,53,50,70,false,50,50,23863,99,8,11,199,273
690719,Forward,Medium,64,87,85,93,20,39,178,600,1,0,53,50,70,false,50,50,24067,99,10,16,199,268
690712,Forward,High,64,92,90,95,20,39,171,600,1,0,51,50,70,false,50,50,18685,99,8,13,231,294
690713,Midfielder,Low,64,80,78,92,20,39,35,600,5,0,50,50,70,false,50,50,19198,99,13,19,220,294
690714,Midfielder,Medium,64,89,87,96,20,39,24,597,5,0,51,50,70,false,50,50,17647,99,8,12,217,284
690715,Midfielder,High,64,93,91,96,20,39,33,596,4,0,50,50,70,false,50,50,17502,99,13,22,211,295
690724,Defender,Low,64,84,80,96,20,39,47,586,2,0,46,50,70,false,50,50,15631,99,9,13,192,273
690725,Defender,Medium,64,85,82,93,20,39,42,586,6,0,46,50,70,false,50,50,15641,99,7,10,218,288
690726,Defender,High,64,92,90,96,20,39,52,574,2,0,47,50,70,false,50,50,14304,96,9,14,209,288
690727,Forward,Low,64,82,80,93,20,39,174,574,2,0,47,50,70,false,50,50,14144,96,11,19,221,288
690720,Forward,Medium,64,89,87,95,20,39,196,584,3,0,50,50,70,false,50,50,16437,99,9,13,207,279
690721,Forward,High,64,91,89,94,20,39,189,583,3,0,50,50,70,false,50,50,16392,99,9,14,198,289
690722,Midfielder,Low,64,81,79,93,20,39,31,585,4,0,51,50,70,false,50,50,16637,99,9,12,226,303
690723,Midfielder,Medium,64,89,87,96,20,39,19,587,2,0,51,50,70,false,50,50,16693,99,11,14,206,287
690732,Midfielder,High,64,90,85,94,20,39,27,578,2,0,44,50,70,false,50,50,13463,99,8,12,221,299
690733,Defender,Low,64,80,77,93,20,39,52,579,5,0,44,50,70,false,50,50,13667,99,10,15,222,289
690734,Defender,Medium,64,87,84,94,20,39,58,571,1,0,44,50,70,false,50,50,12955,97,8,12,221,267
690735,Defender,High,64,89,84,93,20,39,49,571,3,0,44,50,70,false,50,50,13026,98,13,18,233,306
690728,Forward,Low,64,82,80,93,20,39,150,589,2,0,51,50,70,false,50,50,19524,99,11,14,244,304
690729,Forward,Medium,64,89,87,95,20,39,179,589,2,0,51,50,70,false,50,50,19150,99,8,13,213,294
690730,Forward,High,64,91,89,94,20,39,192,575,3,0,46,50,70,false,50,50,14582,99,12,19,227,300
690731,Midfielder,Low,64,81,79,93,20,39,34,576,3,0,46,50,70,false,50,50,14847,99,12,14,239,293
690740,Midfielder,Medium,64,86,85,93,20,39,19,580,4,0,46,50,70,false,50,50,16143,98,8,10,221,278
690741,Midfielder,High,64,90,85,94,20,39,38,580,1,0,46,50,70,false,50,50,16156,98,14,20,201,280
690742,Defender,Low,64,82,75,95,20,39,59,572,1,0,43,50,70,false,50,50,13423,99,8,11,215,292
690743,Defender,Medium,64,89,86,97,20,39,54,574,1,0,44,50,70,false,50,50,14166,98,13,18,216,292
690736,Defender,High,64,89,84,93,20,39,53,584,4,0,53,50,70,false,50,50,18298,99,10,17,192,266
690737,Forward,Low,64,85,82,96,20,39,191,585,3,0,52,50,70,false,50,50,18203,99,9,16,217,291
690738,Forward,Medium,64,86,85,93,20,39,166,580,2,0,55,50,70,false,50,50,18225,99,9,15,222,285
690739,Forward,High,64,89,87,92,20,39,173,581,1,0,55,50,70,false,50,50,18264,99,10,15,208,289
690748,Midfielder,Low,64,84,82,97,20,39,33,580,1,0,44,50,70,false,50,50,14347,99,10,13,234,297
690749,Midfielder,Medium,64,89,84,96,20,39,19,582,2,0,44,50,70,false,50,50,14680,99,7,11,198,273
690750,Midfielder,High,64,88,87,92,20,39,28,573,1,0,44,50,70,false,50,50,13566,99,11,15,215,312
690751,Defender,Low,64,81,76,93,20,39,51,574,3,0,45,50,70,false,50,50,14115,99,11,17,224,293
690744,Defender,Medium,64,88,84,95,20,39,51,587,1,0,51,50,70,false,50,50,19860,99,8,11,223,313
690745,Defender,High,64,92,87,97,20,39,58,587,6,0,50,50,70,false,50,50,19346,99,8,14,230,293
690746,Forward,Low,64,81,79,92,20,39,161,580,4,0,50,50,70,false,50,50,16652,99,9,14,215,284
690747,Forward,Medium,64,86,84,93,20,39,159,580,3,0,50,50,70,false,50,50,16629,99,12,18,197,299
690628,Forward,High,64,90,88,93,20,39,211,598,4,0,48,50,70,false,50,50,18476,99,7,11,225,291
690629,Midfielder,Low,64,82,80,94,20,39,27,599,1,0,48,50,70,false,50,50,18929,99,9,14,229,304
690630,Midfielder,Medium,64,86,84,93,20,39,37,591,1,0,49,50,70,false,50,50,16068,99,9,15,234,299
690631,Midfielder,High,64,92,85,95,20,39,40,591,3,0,49,50,70,false,50,50,16211,99,9,13,239,306
690624,Defender,Low,64,83,80,96,20,39,64,600,2,0,47,50,70,false,50,50,19905,99,12,19,195,290
690625,Defender,Medium,64,86,83,94,20,39,68,599,3,0,47,50,70,false,50,50,20089,99,11,15,219,293
690626,Defender,High,64,89,87,94,20,39,55,600,4,0,51,50,70,false,50,50,23880,99,10,14,233,300
690627,Forward,Low,62,80,78,91,20,39,174,600,4,0,51,50,70,false,50,50,23557,99,9,14,222,300
690636,Forward,Medium,64,87,85,93,20,39,175,590,3,0,43,50,70,false,50,50,15981,98,12,17,208,293
690637,Forward,High,63,91,90,94,20,39,208,589,2,0,42,50,70,false,50,50,15586,98,11,17,201,280
690638,Midfielder,Low,64,84,82,97,20,39,28,600,3,0,44,50,70,false,50,50,19795,99,10,15,204,276
690639,Midfielder,Medium,64,88,85,95,20,39,37,599,3,0,45,50,70,false,50,50,20186,99,10,15,245,299
690632,Midfielder,High,64,90,88,93,20,39,32,597,4,0,44,50,70,false,50,50,16402,99,12,18,217,289
690633,Defender,Low,64,80,77,93,20,39,57,596,2,0,44,50,70,false,50,50,16209,99,11,18,203,283
690634,Defender,Medium,64,88,83,96,20,39,51,600,2,0,44,50,70,false,50,50,18430,99,7,11,219,295
690635,Defender,High,64,90,87,94,20,39,69,600,4,0,44,50,70,false,50,50,18471,99,7,12,207,278
690644,Forward,Low,63,81,79,93,20,39,161,597,2,0,57,50,70,false,50,50,21394,99,13,20,226,294
690645,Forward,Medium,64,88,86,94,20,39,179,598,1,0,57,50,70,false,50,50,22278,99,12,15,207,297
690646,Forward,High,64,90,88,93,20,39,205,592,5,0,57,50,70,false,50,50,20538,99,11,15,206,285
690647,Midfielder,Low,64,84,82,97,20,39,31,592,2,0,57,50,70,false,50,50,20811,99,11,18,214,293
690640,Midfielder,Medium,64,86,85,93,20,39,29,599,4,0,59,50,70,false,50,50,21743,99,10,15,199,289
690641,Midfielder,High,64,88,84,92,20,39,25,599,2,0,59,50,70,false,50,50,22048,99,9,13,222,298
690642,Defender,Low,64,82,76,95,20,39,63,598,8,0,59,50,70,false,50,50,20639,99,10,16,206,293
690643,Defender,Medium,64,87,84,94,20,39,50,599,3,0,59,50,70,false,50,50,21178,99,9,12,223,300
690652,Defender,High,64,91,87,95,20,39,70,596,3,0,56,50,70,false,50,50,20936,99,9,15,216,282
690653,Forward,Low,64,83,81,95,20,39,177,595,4,0,56,50,70,false,50,50,20891,99,11,16,231,285
690654,Forward,Medium,64,89,87,95,20,39,181,599,1,0,56,50,70,false,50,50,23544,99,9,11,206,274
690655,Forward,High,64,93,91,96,20,39,167,598,1,0,56,50,70,false,50,50,23618,99,10,14,207,302
690648,Midfielder,Low,64,82,78,94,20,39,24,594,2,0,58,50,70,false,50,50,20980,99,12,18,220,286
690649,Midfielder,Medium,64,90,88,97,20,39,39,596,3,0,58,50,70,false,50,50,21873,99,10,17,197,289
690650,Midfielder,High,64,90,88,94,20,39,35,600,2,0,58,50,70,false,50,50,21971,99,10,19,206,289
690651,Defender,Low,64,81,75,94,20,39,73,600,3,0,58,50,70,false,50,50,22216,99,10,14,206,294
690660,Defender,Medium,64,85,82,93,20,39,55,591,2,0,44,50,70,false,50,50,14095,99,10,15,204,265
690661,Defender,High,64,91,88,95,20,39,51,591,1,0,44,50,70,false,50,50,13770,99,10,16,203,298
690662,Forward,Low,64,81,79,92,20,39,152,593,1,0,46,50,70,false,50,50,15007,99,8,14,197,280
690663,Forward,Medium,60,87,85,93,20,39,148,593,2,0,45,50,70,false,50,50,14974,99,12,20,225,293
690656,Forward,High,64,91,89,94,20,39,198,587,1,0,44,50,70,false,50,50,14072,99,4,7,198,287
690657,Midfielder,Low,64,81,78,93,20,39,29,586,2,0,43,50,70,false,50,50,13401,99,12,18,201,283
690658,Midfielder,Medium,64,89,83,97,20,39,28,593,1,0,46,50,70,false,50,50,15826,99,10,16,204,290
690659,Midfielder,High,64,90,88,94,20,39,38,591,1,0,46,50,70,false,50,50,15382,99,10,17,209,293
690668,Defender,Low,64,82,78,94,20,39,57,589,2,0,43,50,70,false,50,50,14010,99,9,11,198,267
690669,Defender,Medium,64,86,83,93,20,39,55,589,2,0,43,50,70,false,50,50,13811,99,7,11,219,306
690670,Defender,High,64,91,88,95,20,39,55,591,4,0,41,50,70,false,50,50,13862,99,6,9,213,286
690671,Forward,Low,64,85,83,96,20,39,149,591,3,0,41,50,70,false,50,50,13805,99,9,13,229,292
690664,Forward,Medium,63,85,83,91,20,39,150,594,2,0,43,50,70,false,50,50,15503,99,10,17,214,298
690665,Forward,High,64,93,92,96,20,39,203,595,1,0,43,50,70,false,50,50,15285,99,12,17,206,294
690666,Midfielder,Low,64,83,79,95,20,39,24,595,3,0,43,50,70,false,50,50,13767,99,8,12,204,301
690667,Midfielder,Medium,64,87,85,93,20,39,20,594,2,0,43,50,70,false,50,50,13361,99,10,15,204,288
690676,Midfielder,High,64,88,86,91,20,39,26,599,1,0,54,50,70,false,50,50,17332,99,3,5,213,264
690677,Defender,Low,64,83,80,96,20,39,58,598,6,0,54,50,70,false,50,50,17233,99,11,16,216,292
690678,Defender,Medium,64,88,85,96,20,39,58,598,3,0,54,50,70,false,50,50,16278,99,8,11,213,280
690679,Defender,High,64,91,88,95,20,39,72,596,6,0,54,50,70,false,50,50,15702,99,10,12,211,287
690672,Forward,Low,63,82,80,93,20,39,163,594,3,0,55,50,70,false,50,50,16223,99,11,16,198,280
690673,Forward,Medium,64,89,87,95,20,39,169,596,0,0,55,50,70,false,50,50,16547,99,10,15,216,285
690674,Forward,High,64,91,90,94,20,39,161,598,3,0,55,50,70,false,50,50,18668,99,9,15,216,286
690675,Midfielder,Low,64,83,80,95,20,39,38,598,1,0,55,50,70,false,50,50,18340,99,10,14,235,291
690684,Midfielder,Medium,64,87,85,94,20,39,27,599,2,0,54,50,70,false,50,50,16653,99,12,16,210,307
690685,Midfielder,High,64,88,87,92,20,39,36,599,4,0,54,50,70,false,50,50,16436,99,7,11,221,279
690686,Defender,Low,64,81,77,94,20,39,49,600,3,0,53,50,70,false,50,50,19476,99,11,19,214,290
690687,Defender,Medium,64,88,85,96,20,39,67,599,4,0,53,50,70,false,50,50,18980,99,9,13,237,305
690680,Defender,High,64,91,88,95,20,39,45,587,2,0,55,50,70,false,50,50,13357,99,13,20,228,297
690681,Forward,Low,64,82,80,93,20,39,159,589,0,0,55,50,70,false,50,50,13114,98,11,14,237,307
690682,Forward,Medium,64,86,85,93,20,39,180,590,1,0,55,50,70,false,50,50,14702,98,12,16,219,300
690683,Forward,High,64,93,91,96,20,39,202,591,3,0,55,50,70,false,50,50,14910,99,11,15,207,290
690564,Midfielder,Low,64,80,78,92,20,39,17,578,0,0,43,50,70,false,50,50,12403,98,10,17,217,295
690565,Midfielder,Medium,64,84,82,91,20,39,23,577,2,0,43,50,70,false,50,50,12710,98,13,23,194,288
690566,Midfielder,High,64,89,87,93,20,39,24,576,1,0,43,50,70,false,50,50,13050,98,11,15,207,277
690567,Defender,Low,64,82,78,94,20,39,54,575,2,0,43,50,70,false,50,50,13111,98,11,15,206,292
690560,Defender,Medium,64,85,82,93,20,39,47,581,0,0,43,50,70,false,50,50,12533,98,10,14,212,284
690561,Defender,High,64,90,86,94,20,39,51,582,3,0,43,50,70,false,50,50,12969,99,10,14,218,309
690562,Forward,Low,62,80,78,91,20,39,133,587,1,0,43,50,70,false,50,50,14367,99,9,15,229,290
690563,Forward,Medium,64,87,85,93,20,39,163,587,1,0,43,50,70,false,50,50,14163,99,6,10,211,293
690572,Forward,High,64,91,90,94,20,39,179,586,1,0,43,50,70,false,50,50,13382,99,11,16,210,295
690573,Midfielder,Low,64,82,73,94,20,39,26,585,3,0,43,50,70,false,50,50,13569,99,11,17,212,288
690574,Midfielder,Medium,64,85,83,92,20,39,25,591,2,0,43,50,70,false,50,50,15209,99,14,24,222,295
690575,Midfielder,High,64,92,90,95,20,39,27,589,0,0,43,50,70,false,50,50,14955,99,10,13,205,280
690568,Defender,Low,64,81,77,94,20,39,48,582,2,0,43,50,70,false,50,50,12651,99,8,13,202,285
690569,Defender,Medium,64,85,82,93,20,39,60,581,4,0,43,50,70,false,50,50,12685,99,12,17,212,292
690570,Defender,High,64,90,87,94,20,39,48,584,2,0,43,50,70,false,50,50,13692,99,10,14,184,279
690571,Forward,Low,63,80,77,91,20,39,130,582,3,0,43,50,70,false,50,50,13406,99,9,12,228,292
690580,Forward,Medium,64,87,85,93,20,39,185,588,4,0,46,50,70,false,50,50,14051,99,10,14,196,299
690581,Forward,High,64,91,90,94,20,39,152,587,1,0,46,50,70,false,50,50,14110,99,11,14,219,309
690582,Midfielder,Low,64,82,80,94,20,39,31,577,5,0,46,50,70,false,50,50,12663,99,10,14,224,296
690583,Midfielder,Medium,64,86,84,93,20,39,30,575,1,0,46,50,70,false,50,50,12847,98,9,14,206,301
690576,Midfielder,High,64,89,88,93,20,39,23,567,2,0,46,50,70,false,50,50,11369,97,9,16,226,302
690577,Defender,Low,64,82,76,94,20,39,50,567,3,0,47,50,70,false,50,50,11678,98,10,16,208,301
690578,Defender,Medium,64,88,84,96,20,39,56,581,3,0,46,50,70,false,50,50,13331,99,12,15,218,302
690579,Defender,High,64,89,87,94,20,39,48,580,3,0,47,50,70,false,50,50,13760,99,9,15,203,273
690588,Forward,Low,64,83,81,95,20,39,161,580,4,0,46,50,70,false,50,50,14360,99,13,20,219,311
690589,Forward,Medium,64,89,88,96,20,39,154,581,5,0,46,50,70,false,50,50,14619,99,9,15,215,286
690590,Forward,High,63,89,87,92,20,39,164,574,1,0,46,50,70,false,50,50,12149,98,8,11,200,252
690591,Midfielder,Low,64,81,77,93,20,39,24,574,3,0,46,50,70,false,50,50,12270,99,9,17,214,284
690584,Midfielder,Medium,64,86,84,93,20,39,21,578,0,0,47,50,70,false,50,50,13969,99,12,20,209,281
690585,Midfielder,High,64,90,88,93,20,39,25,578,1,0,47,50,70,false,50,50,14237,99,10,15,216,293
690586,Defender,Low,64,83,79,96,20,39,47,584,2,0,47,50,70,false,50,50,13929,99,12,20,216,295
690587,Defender,Medium,64,86,83,94,20,39,48,585,1,0,47,50,70,false,50,50,14192,99,9,16,211,287
690596,Defender,High,64,89,86,93,20,39,47,591,2,0,48,50,70,false,50,50,15949,99,8,10,207,283
690597,Forward,Low,63,82,80,93,20,39,158,590,4,0,47,50,70,false,50,50,16034,99,10,13,203,282
690598,Forward,Medium,64,89,87,95,20,39,199,587,3,0,46,50,70,false,50,50,15685,99,10,13,221,309
690599,Forward,High,62,90,88,93,20,39,189,587,1,0,47,50,70,false,50,50,15160,99,9,14,211,284
690592,Midfielder,Low,64,81,79,93,20,39,19,584,3,0,47,50,70,false,50,50,13288,98,8,9,193,265
690593,Midfielder,Medium,64,85,83,92,20,39,24,585,3,0,47,50,70,false,50,50,14277,98,11,18,212,291
690594,Midfielder,High,64,93,92,97,20,39,24,590,1,0,48,50,70,false,50,50,15721,99,14,20,223,309
690595,Defender,Low,64,84,79,97,20,39,48,590,2,0,48,50,70,false,50,50,15849,99,10,17,188,268
690604,Defender,Medium,64,84,81,91,20,39,55,579,6,0,47,50,70,false,50,50,13077,97,8,14,205,312
690605,Defender,High,64,86,84,90,20,39,55,582,2,0,47,50,70,false,50,50,13594,98,8,11,240,282
690606,Forward,Low,64,82,79,93,20,39,173,585,2,0,47,50,70,false,50,50,13793,98,11,15,217,293
690607,Forward,Medium,64,86,84,92,20,39,155,586,2,0,47,50,70,false,50,50,14287,98,13,19,221,299
690600,Forward,High,64,91,89,93,20,39,201,585,1,0,47,50,70,false,50,50,14344,98,9,13,218,295
690601,Midfielder,Low,64,82,80,94,20,39,22,585,2,0,48,50,70,false,50,50,14653,98,8,12,226,285
690602,Midfielder,Medium,64,88,85,95,20,39,24,589,2,0,47,50,70,false,50,50,14330,99,11,17,214,279
690603,Midfielder,High,64,91,89,95,20,39,27,589,3,0,48,50,70,false,50,50,14304,99,8,11,232,309
690612,Defender,Low,64,82,78,94,20,39,49,594,2,0,50,50,70,false,50,50,17236,99,9,13,216,273
690613,Defender,Medium,64,87,84,95,20,39,64,594,4,0,51,50,70,false,50,50,17550,99,9,12,201,296
690614,Defender,High,64,91,88,95,20,39,73,590,1,0,50,50,70,false,50,50,15232,99,11,16,226,291
690615,Forward,Low,64,82,80,94,20,39,159,589,4,0,50,50,70,false,50,50,15062,99,11,18,219,290
690608,Forward,Medium,64,88,86,94,20,39,179,587,1,0,50,50,70,false,50,50,13698,98,11,16,214,291
690609,Forward,High,64,90,89,93,20,39,185,588,1,0,51,50,70,false,50,50,14715,99,14,19,200,282
690610,Midfielder,Low,64,81,78,93,20,39,29,590,2,0,50,50,70,false,50,50,16233,99,14,24,237,304
690611,Midfielder,Medium,64,88,80,95,20,39,24,590,6,0,51,50,70,false,50,50,16461,99,11,18,204,282
690620,Midfielder,High,64,93,91,97,20,39,34,593,3,0,51,50,70,false,50,50,15163,99,12,17,217,298
690621,Defender,Low,64,80,77,93,20,39,41,593,2,0,51,50,70,false,50,50,15311,99,12,19,218,310
690622,Defender,Medium,64,89,84,97,20,39,50,590,1,0,50,50,70,false,50,50,16659,99,9,14,190,282
690623,Defender,High,64,92,87,96,20,39,69,589,2,0,50,50,70,false,50,50,16867,99,9,12,207,296
690616,Forward,Low,64,85,83,96,20,39,165,579,3,0,51,50,70,false,50,50,12101,98,10,15,218,309
690617,Forward,Medium,64,90,88,96,20,39,191,580,4,0,51,50,70,false,50,50,12515,98,13,20,213,300
690618,Forward,High,64,89,87,92,20,39,171,582,3,0,51,50,70,false,50,50,12571,99,10,17,212,292
690619,Midfielder,Low,64,82,77,94,20,39,37,580,1,0,51,50,70,false,50,50,12334,99,13,19,222,279
690500,Midfielder,Medium,64,85,80,92,20,39,33,600,2,0,61,51,70,false,50,50,29218,99,9,14,212,305
690501,Midfielder,High,64,91,86,94,20,39,40,600,5,0,59,50,70,false,50,50,28532,99,9,14,226,299
690502,Defender,Low,64,81,77,94,20,39,59,600,4,0,54,50,70,false,50,50,25188,99,11,15,218,293
690503,Defender,Medium,64,87,83,94,20,39,72,600,2,0,54,50,70,false,50,50,25682,99,11,17,218,309
690496,Defender,High,64,90,87,94,20,39,63,600,3,0,55,50,70,false,50,50,26267,99,10,17,212,314
690497,Forward,Low,64,81,79,92,20,39,153,600,4,0,58,50,70,false,50,50,27637,99,9,13,204,270
690498,Forward,Medium,64,87,85,93,20,39,168,600,1,0,51,50,70,false,50,50,21416,99,5,8,217,300
690499,Forward,High,64,91,90,94,20,39,183,600,0,0,51,50,70,false,50,50,21136,99,10,14,197,292
690508,Midfielder,Low,64,81,79,94,20,39,39,600,1,0,59,50,70,false,50,50,27264,99,12,20,193,277
690509,Midfielder,Medium,64,86,84,93,20,39,33,600,1,0,58,50,70,false,50,50,27105,99,8,12,217,284
690510,Midfielder,High,64,89,83,93,20,39,24,600,4,0,61,52,70,false,50,50,29836,99,8,11,220,289
690511,Defender,Low,64,81,78,94,20,39,51,600,2,0,61,52,70,false,50,50,29941,99,10,15,223,293
690504,Defender,Medium,64,87,82,94,20,39,58,600,3,0,62,51,70,false,50,50,27921,99,9,15,227,296
690505,Defender,High,64,89,86,94,20,39,59,600,0,0,63,52,70,false,50,50,28315,99,9,13,195,295
690506,Forward,Low,64,82,80,94,20,39,149,600,2,0,54,50,70,false,50,50,22719,99,8,15,196,291
690507,Forward,Medium,64,87,85,93,20,39,169,600,0,0,54,50,70,false,50,50,22518,99,11,19,227,285
690516,Forward,High,63,91,90,94,20,39,174,600,2,0,61,51,70,false,50,50,29320,99,11,16,219,317
690517,Midfielder,Low,64,83,81,95,20,39,28,600,5,0,58,50,70,false,50,50,28258,99,10,15,209,297
690518,Midfielder,Medium,64,88,86,95,20,39,30,600,2,0,51,50,70,false,50,50,25639,99,11,16,230,297
690519,Midfielder,High,64,86,83,89,20,39,26,600,3,0,50,50,70,false,50,50,25056,99,10,16,205,292
690512,Defender,Low,64,82,78,94,20,39,64,600,2,0,49,50,70,false,50,50,24648,99,12,17,227,302
690513,Defender,Medium,64,85,82,93,20,39,61,600,4,0,51,50,70,false,50,50,25123,99,11,16,216,317
690514,Defender,High,64,89,86,93,20,39,59,600,3,0,52,50,70,false,50,50,25185,99,13,23,216,291
690515,Forward,Low,64,85,83,97,20,39,175,600,2,0,51,50,70,false,50,50,24816,99,9,14,223,303
690524,Forward,Medium,64,86,84,92,20,39,174,600,5,0,53,50,70,false,50,50,23591,99,11,18,209,280
690525,Forward,High,63,88,87,91,20,39,195,600,3,0,54,50,70,false,50,50,23934,99,8,10,215,299
690526,Midfielder,Low,64,83,76,96,20,39,40,600,0,0,52,50,70,false,50,50,25458,99,10,14,198,278
690527,Midfielder,Medium,64,87,86,94,20,39,29,600,1,0,51,50,70,false,50,50,25316,99,9,13,206,277
690520,Midfielder,High,64,88,86,91,20,39,37,600,2,0,58,50,70,false,50,50,27498,99,13,20,219,289
690521,Defender,Low,64,82,76,95,20,39,58,600,4,0,58,50,70,false,50,50,27343,99,9,13,235,295
