seed,position,intensity,initial_ovr,peak_ovr,final_ovr,ovr_ceiling,seasons_played,retired_age,career_goals,career_matches,league_titles,poty_wins,best_season_avg_output,sporting_rep,club_fan_rep,rival_crystallised,marketability,discipline_rep,career_output_sum
772649,Defender,Medium,64,88,85,96,20,39,66,600,3,0,61,51,70,false,50,50,25273
772650,Defender,High,64,90,87,94,20,39,67,600,4,0,62,52,70,false,50,50,29105
772651,Forward,Low,62,79,77,90,20,39,179,600,3,0,62,52,70,false,50,50,28387
772660,Forward,Medium,64,88,86,94,20,39,193,600,4,0,57,50,70,false,50,50,20454
772661,Forward,High,64,90,89,93,20,39,216,600,2,0,57,50,70,false,50,50,20653
772662,Midfielder,Low,64,83,80,95,20,39,27,600,3,0,58,50,70,false,50,50,24556
772663,Midfielder,Medium,64,87,83,94,20,39,26,600,1,0,58,50,70,false,50,50,24561
772656,Midfielder,High,64,91,84,95,20,39,28,600,5,0,60,50,70,false,50,50,22947
772657,Defender,Low,64,82,75,95,20,39,51,600,1,0,60,50,70,false,50,50,22970
772658,Defender,Medium,64,85,82,92,20,39,51,600,3,0,55,50,70,false,50,50,18610
772659,Defender,High,64,92,89,96,20,39,47,600,1,0,55,50,70,false,50,50,19157
772668,Forward,Low,64,81,79,92,20,39,148,600,2,0,54,50,70,false,50,50,18900
772669,Forward,Medium,64,87,85,93,20,39,167,600,1,0,54,50,70,false,50,50,18857
772670,Forward,High,61,92,90,95,20,39,160,600,0,0,56,50,70,false,50,50,18189
772671,Midfielder,Low,64,81,74,93,20,39,29,600,2,0,56,50,70,false,50,50,18652
772664,Midfielder,Medium,64,86,84,93,20,39,32,600,3,0,56,50,70,false,50,50,21005
772665,Midfielder,High,64,89,88,93,20,39,27,600,5,0,56,50,70,false,50,50,21033
772666,Defender,Low,64,84,80,96,20,39,51,600,2,0,57,50,70,false,50,50,20716
772667,Defender,Medium,64,87,84,94,20,39,57,600,1,0,58,50,70,false,50,50,21509
772548,Defender,High,64,89,85,93,20,39,71,597,1,0,40,50,70,false,50,50,14389
772549,Forward,Low,64,83,81,94,20,39,143,598,1,0,40,50,70,false,50,50,14759
772550,Forward,Medium,64,89,87,95,20,39,179,597,2,0,39,50,70,false,50,50,16040
772551,Forward,High,64,90,88,93,20,39,186,597,2,0,39,50,70,false,50,50,15998
772544,Midfielder,Low,64,81,78,93,20,39,33,600,2,0,41,50,70,false,50,50,19627
772545,Midfielder,Medium,64,86,84,93,20,39,28,600,4,0,41,50,70,false,50,50,19617
772546,Midfielder,High,64,93,91,97,20,39,28,599,1,0,40,50,70,false,50,50,15172
772547,Defender,Low,64,80,77,93,20,39,55,600,0,0,40,50,70,false,50,50,14937
772556,Defender,Medium,64,88,81,96,20,39,66,600,2,0,41,50,70,false,50,50,20535
772557,Defender,High,64,89,85,93,20,39,60,600,3,0,41,50,70,false,50,50,20431
772558,Forward,Low,62,80,78,91,20,39,136,600,1,0,39,50,70,false,50,50,15966
772559,Forward,Medium,64,88,87,95,20,39,186,600,1,0,39,50,70,false,50,50,16232
772552,Forward,High,64,90,88,93,20,39,189,600,2,0,41,50,70,false,50,50,17607
772553,Midfielder,Low,64,81,79,94,20,39,34,600,3,0,40,50,70,false,50,50,17443
772554,Midfielder,Medium,64,89,87,96,20,39,28,600,4,0,40,50,70,false,50,50,18231
772555,Midfielder,High,64,91,89,94,20,39,29,600,0,0,40,50,70,false,50,50,18456
772564,Defender,Low,64,82,79,95,20,39,44,600,4,0,45,50,70,false,50,50,21938
772565,Defender,Medium,64,86,83,93,20,39,57,600,3,0,45,50,70,false,50,50,22034
772566,Defender,High,64,89,85,93,20,39,57,600,2,0,43,50,70,false,50,50,18423
772567,Forward,Low,63,82,80,93,20,39,165,600,3,0,43,50,70,false,50,50,18303
772560,Forward,Medium,64,90,88,96,20,39,173,600,2,0,50,50,70,false,50,50,20967
772561,Forward,High,64,90,88,93,20,39,167,600,0,0,47,50,70,false,50,50,19993
772562,Midfielder,Low,64,81,77,93,20,39,31,600,2,0,46,50,70,false,50,50,21262
772563,Midfielder,Medium,64,87,84,94,20,39,31,600,1,0,47,50,70,false,50,50,21630
772572,Midfielder,High,64,90,88,94,20,39,29,600,4,0,44,50,70,false,50,50,19649
772573,Defender,Low,64,81,77,94,20,39,51,600,1,0,44,50,70,false,50,50,19270
772574,Defender,Medium,64,85,82,93,20,39,50,600,3,0,43,50,70,false,50,50,17939
772575,Defender,High,64,88,85,92,20,39,57,600,0,0,43,50,70,false,50,50,18358
772568,Forward,Low,64,82,80,93,20,39,145,600,1,0,44,50,70,false,50,50,17920
772569,Forward,Medium,63,87,85,93,20,39,187,600,3,0,45,50,70,false,50,50,18161
772570,Forward,High,64,90,88,93,20,39,193,600,1,0,44,50,70,false,50,50,18674
772571,Midfielder,Low,64,80,77,92,20,39,30,600,2,0,44,50,70,false,50,50,18595
772580,Midfielder,Medium,64,87,85,94,20,39,31,592,4,0,51,50,70,false,50,50,15045
772581,Midfielder,High,64,91,86,95,20,39,30,593,4,0,51,50,70,false,50,50,15044
772582,Defender,Low,64,84,81,97,20,39,46,598,1,0,56,50,70,false,50,50,16852
772583,Defender,Medium,64,85,82,93,20,39,58,598,3,0,56,50,70,false,50,50,17310
772576,Defender,High,64,89,87,94,20,39,62,600,3,0,52,50,70,false,50,50,18496
772577,Forward,Low,64,82,80,93,20,39,161,600,2,0,52,50,70,false,50,50,18520
772578,Forward,Medium,64,87,85,93,20,39,177,595,3,0,52,50,70,false,50,50,16899
772579,Forward,High,64,94,92,96,20,39,168,595,0,0,52,50,70,false,50,50,16751
772588,Midfielder,Low,64,84,80,96,20,39,27,598,2,0,55,50,70,false,50,50,16858
772589,Midfielder,Medium,64,87,85,94,20,39,31,598,0,0,55,50,70,false,50,50,16654
772590,Midfielder,High,64,91,89,94,20,39,24,600,1,0,56,50,70,false,50,50,17264
772591,Defender,Low,64,84,80,96,20,39,51,600,5,0,56,50,70,false,50,50,17088
772584,Defender,Medium,64,87,84,94,20,39,60,593,4,0,54,50,70,false,50,50,15698
772585,Defender,High,64,89,86,93,20,39,65,593,4,0,54,50,70,false,50,50,15816
772586,Forward,Low,64,82,79,93,20,39,177,596,4,0,55,50,70,false,50,50,17021
772587,Forward,Medium,64,87,85,93,20,39,168,596,1,0,55,50,70,false,50,50,17090
772596,Forward,High,62,91,89,94,20,39,161,590,2,0,52,50,70,false,50,50,14878
772597,Midfielder,Low,64,81,78,93,20,39,24,590,2,0,52,50,70,false,50,50,15189
772598,Midfielder,Medium,64,90,88,97,20,39,28,589,2,0,51,50,70,false,50,50,14894
772599,Midfielder,High,64,90,87,93,20,39,27,589,4,0,51,50,70,false,50,50,15222
772592,Defender,Low,64,84,80,97,20,39,45,596,2,0,53,50,70,false,50,50,17979
772593,Defender,Medium,64,87,82,95,20,39,58,596,2,0,53,50,70,false,50,50,17978
772594,Defender,High,64,89,87,93,20,39,53,598,2,0,52,50,70,false,50,50,17308
772595,Forward,Low,64,85,82,97,20,39,175,598,3,0,52,50,70,false,50,50,17916
772604,Forward,Medium,64,88,86,94,20,39,176,595,5,0,52,50,70,false,50,50,16138
772605,Forward,High,63,90,88,93,20,39,148,597,3,0,52,50,70,false,50,50,16133
